Humerus_w,Humerus_x,Humerus_y,Humerus_z,Radius_w,Radius_x,Radius_y,Radius_z,Rotation_Angle,Timestamp
0.0889020137659984,-0.935049708859449,-0.0122360372952059,-0.2064498773411362,0.3355629255082027,0.5163990693575485,0.5558434611586931,0.3537797125138582,106.7873245549028,2025-05-10 17:53:51
-0.0501771882836396,-0.969684267248024,-0.0965255534997323,-0.4643994174362269,0.3594479250907464,0.4764252009173509,0.4839919057308718,0.5046549578306393,106.7054779523897,2025-05-10 17:53:51
0.1420631101920911,-0.947151379531942,0.0733445111041101,-0.2794680308705067,0.2442986154902331,0.50648299083455,0.6156967741019675,0.355990567328252,107.27448054801532,2025-05-10 17:53:51
-0.1334768904064782,-0.8862070093486373,0.011826548106241,-0.2932697768912083,0.4036552507236433,0.452124418846581,0.5779143883176429,0.3975044820614666,107.7780500456238,2025-05-10 17:53:51
-0.0684756751404424,-0.9125025363750492,-0.0672376424870474,-0.2557166844951672,0.3298773029617646,0.4854941796516825,0.6649212278980939,0.3703732643232525,105.77480208629736,2025-05-10 17:53:51
0.0920740923587437,-0.9345649931422784,-0.1380308489492463,-0.4049171057442511,0.3410526581077119,0.4643468997420925,0.5310957522790121,0.5054821191701191,107.61078986960194,2025-05-10 17:53:51
0.0021181179892774,-0.8469989094160149,-0.164764488448208,-0.2069611339838682,0.4155808394299422,0.5329927745601971,0.6473537189434272,0.4913172135699342,107.30511992636158,2025-05-10 17:53:51
0.0875042303594971,-0.93934630155418,-0.14555906713233,-0.4766598731371546,0.4103636558036634,0.597396681179311,0.7319613057035722,0.4998972882301336,107.52309584706371,2025-05-10 17:53:51
0.0160846049693898,-0.9321903670850116,-0.0957394884685471,-0.3878224394519564,0.3152576646050345,0.5355486390683464,0.6833963934874158,0.6291409911379593,107.22439103529328,2025-05-10 17:53:51
0.1737440820025871,-0.8886215037236647,-0.0363594608961325,-0.3860467474907348,0.3519076892916724,0.5778126587528135,0.5678459063924328,0.4397826581207681,107.40643674466205,2025-05-10 17:53:51
0.0317997055652505,-0.8812071995982195,-0.1504340920991227,-0.4088099010563228,0.3650660418198407,0.5042641292564356,0.4543063803182489,0.4609452872157815,107.76837965351474,2025-05-10 17:53:51
0.05526075390281,-1.0977698355521264,-0.098885221361141,-0.3545499235016213,0.3365748516187093,0.5114521925959604,0.7118925305533662,0.3016540879602508,107.84568646968378,2025-05-10 17:53:51
-0.0088940906686148,-0.8359285378134554,-0.1208578117519649,-0.3795304691290296,0.3161684924660751,0.4325381608413536,0.5734573372792935,0.4774492964052039,107.66298173238238,2025-05-10 17:53:51
0.23404760989634,-0.7920053241951863,-0.1161320865209251,-0.377976203208953,0.4446827826234131,0.3830055904155678,0.5746759893065896,0.5197733362280355,107.43713036046684,2025-05-10 17:53:51
0.1052977429243775,-0.8684931891996293,0.053083855866588,-0.3469129018525898,0.3062431527814795,0.5160466511647736,0.5880967077213843,0.4529723533913485,107.56985069376084,2025-05-10 17:53:51
0.0652976536978582,-0.8556082223874546,-0.0511095117447731,-0.4240062602809838,0.2880461406428213,0.5347766850992457,0.6823792978939488,0.5355246722948531,108.28061704505006,2025-05-10 17:53:51
0.058487332685517,-1.0258302906447374,0.0189445537429552,-0.2400464981149652,0.5233844610748679,0.6133143436162165,0.7002456249451403,0.5656304843177585,107.13917976609912,2025-05-10 17:53:51
0.0013145266599878,-0.9756300578999408,-0.1680950581813534,-0.2874456643707997,0.3567650928680392,0.4972160781777839,0.691402765262201,0.5221612874619229,107.79455748654236,2025-05-10 17:53:51
