Humerus_w,Humerus_x,Humerus_y,Humerus_z,Radius_w,Radius_x,Radius_y,Radius_z,Rotation_Angle,Timestamp
0.0580738123898404,-0.9079255279556367,-0.0992556297502086,-0.3662904481270252,0.3607784282497449,0.4946916594295562,0.6450923490273693,0.4556073995740999,106.6641319473582,2025-05-09 08:47:37
0.053038961918623,-0.933889334426668,-0.1106930468093354,-0.365754415473397,0.3461910504307394,0.4957055981062001,0.634468509189643,0.4643678476379198,106.35337887625732,2025-05-09 08:47:37
0.0459780973979511,-0.9183202483579048,-0.0983058695490089,-0.3738378890084005,0.3516248028107577,0.5014971761568122,0.6359999811498571,0.4648712283403017,108.018708976746,2025-05-09 08:47:37
0.0548085420291302,-0.9155068258596728,-0.088686767619962,-0.3581651678257544,0.3383104027246851,0.4999777857583288,0.6423518312844659,0.4665134897811918,107.1217800641906,2025-05-09 08:47:37
0.0703051137384503,-0.925800431042043,-0.0980591248697437,-0.3768749728687461,0.3506594014554239,0.5127627660445121,0.646289670777453,0.4684721982471478,106.07247005975717,2025-05-09 08:47:37
0.0373144297012965,-0.9259599506709342,-0.0924564929051092,-0.3617483599042798,0.3502916395330049,0.5134430124648959,0.6465237382025959,0.4749763339900866,106.80609282186404,2025-05-09 08:47:37
0.0634453901017629,-0.917289047139801,-0.0904819515855222,-0.3742594217102615,0.3378855626085456,0.4976540366468983,0.6444964386065265,0.4601290035827929,107.58642130435275,2025-05-09 08:47:37
0.0455274565090872,-0.9231840910588972,-0.0938106113331217,-0.3744232164903793,0.3516345229960365,0.5008024450068888,0.6350798197087067,0.4555237628679981,107.29162871262947,2025-05-09 08:47:37
0.0682485536661075,-0.919700815923698,-0.1138102294029531,-0.3583538651514582,0.3568804860853881,0.4913228043756953,0.630235127231301,0.4702531090281878,107.14217734363214,2025-05-09 08:47:37
0.0614446912486147,-0.9251060399088736,-0.1063793749742513,-0.3532599627111598,0.3484901562925203,0.4966547340155269,0.6392631770327576,0.4619272839491694,106.3515078144347,2025-05-09 08:47:37
0.0668341365980183,-0.9193659950356464,-0.0909826968099802,-0.3691741736334893,0.3585203208853567,0.5001006382724852,0.6337839648622547,0.4678090422927637,107.42243388837171,2025-05-09 08:47:37
0.0626734914691435,-0.9249221593077128,-0.0871859349504866,-0.3665148884001014,0.340095458648193,0.5132272651449787,0.6318736702221917,0.4722700300245522,107.32122316006009,2025-05-09 08:47:37
0.0705621511249812,-0.9397457400377808,-0.0782483356848812,-0.3832211735092349,0.3587709988560531,0.5058017313312443,0.6661050299054847,0.4652524837900229,107.54754513990736,2025-05-09 08:47:37
0.0671067075168674,-0.9138717220053424,-0.0825422497388742,-0.3607788002907771,0.3486066766552959,0.5098900236383482,0.6428119803568225,0.4701090005630676,107.63681681750025,2025-05-09 08:47:37
0.0609973910216985,-0.9268098165828602,-0.0896344763925487,-0.3673156464755736,0.3321571598623716,0.4930029385486412,0.6343889753648736,0.4655706156289046,107.267606213676,2025-05-09 08:47:37
0.0587082643170362,-0.9197548704245044,-0.0832535282672742,-0.3740975246417375,0.3358377923572488,0.5044249891902318,0.6306477632265055,0.4634961595708688,108.6337647386573,2025-05-09 08:47:37
0.0662603843918272,-0.9187484746939556,-0.0959445496155338,-0.3520389484803671,0.3667518855728022,0.493490944834917,0.6511114275960923,0.4656261854537378,108.1738220188214,2025-05-09 08:47:37
0.0708989498735194,-0.9397846795413056,-0.0781437286540635,-0.3671664536865868,0.35917770499601,0.5073270240426634,0.6447540928589287,0.4621390778678327,107.02256898692094,2025-05-09 08:47:37
0.0800836331120482,-0.9426996002149662,-0.0787683396907084,-0.3508705807065441,0.3469811374385914,0.5173562248825297,0.653614596317729,0.4615853279155968,109.06326304237729,2025-05-09 08:47:37
0.0698545083962575,-0.9069071828418284,-0.092866532048229,-0.3634295497025203,0.339149873511355,0.5133933885826196,0.6552534281453034,0.4685259567760724,110.1648004845526,2025-05-09 08:47:37
0.0632304611964733,-0.956361887568876,-0.1060033980605867,-0.3364446897885496,0.3286185133376962,0.5259483913610128,0.6392701133870828,0.4441548518586402,110.47537505697927,2025-05-09 08:47:37
0.0606282586970053,-0.929809719317664,-0.0913286908590303,-0.3336285484669711,0.3293312208054192,0.5278653105467102,0.6578467236180242,0.4482560422456434,112.42114698900396,2025-05-09 08:47:37
0.0599769936600812,-0.9331009857395824,-0.0839193141760216,-0.3422857301454734,0.3227450288462494,0.5343278104721221,0.6707970391437993,0.4210542387247384,115.51043401593952,2025-05-09 08:47:37
0.0637352938694775,-0.9257512441275092,-0.1025459877429154,-0.3092539206896842,0.2926574183389125,0.5199815608016092,0.6792026793359579,0.4248081085802467,115.98946458855012,2025-05-09 08:47:37
0.0359930961496272,-0.9545845536801878,-0.103140265765495,-0.2890085717820633,0.3044993452814949,0.52948659938806,0.6892417638840518,0.4279075911180809,116.01579671613972,2025-05-09 08:47:37
0.0595482326309571,-0.9377118662644348,-0.104213281653625,-0.2982400838242063,0.3034214899140157,0.5474370470833662,0.6876304309990564,0.3934628949997433,119.64250879681184,2025-05-09 08:47:37
0.0635651506383288,-0.9509966356504675,-0.0975282346049195,-0.2582975230529227,0.2925821761747997,0.5390866298001173,0.6968426214415254,0.4092162921690044,120.32171839512392,2025-05-09 08:47:37
0.0418207390678651,-0.960800541760433,-0.1171874128633035,-0.2695434383612437,0.2857704125157219,0.5547532420354465,0.6989226050468496,0.3656663354361685,124.67758090883456,2025-05-09 08:47:37
0.0464052967237322,-0.940472354085916,-0.0895125945563908,-0.2768449685759546,0.2478622730612918,0.5472983529921589,0.7265209590491195,0.3383898770814905,130.09773162626922,2025-05-09 08:47:37
0.0543253890413922,-0.9511022439393542,-0.1077623256585114,-0.2389259715254837,0.2297135207705283,0.5623379760509963,0.7314533670907661,0.348941075671699,131.08242450471738,2025-05-09 08:47:37
0.0305597925808349,-0.9564964494723368,-0.0982246074445779,-0.2103089064544152,0.2634684336872674,0.568232719841748,0.7022675122978167,0.3342469365580972,130.2358012826854,2025-05-09 08:47:37
0.0140526016265919,-0.9772097873668272,-0.1149100085012436,-0.1581649990039283,0.2490974460040289,0.5655348356021662,0.699863424332252,0.3184419059279484,129.91242961352796,2025-05-09 08:47:37
0.0364861798264441,-0.9932435848261773,-0.1116023450933887,-0.1653986815558412,0.1668141461942654,0.5729923082691974,0.7505439917999037,0.2511135634595594,141.71145000844768,2025-05-09 08:47:37
0.0360010646392917,-0.9809552576370024,-0.0961425398203064,-0.1876183766812341,0.1470276526500923,0.5969602823175212,0.769860525344768,0.1975176449594599,148.31892175295138,2025-05-09 08:47:37
0.0324275068050804,-0.9677685537232754,-0.0929108313762451,-0.1671051509332651,0.1496034936563438,0.5863129938309632,0.7661159756844451,0.1755703599271472,154.66459140069838,2025-05-09 08:47:37
0.030205428023356,-0.9565208514600968,-0.1080632512987932,-0.1749037461412852,0.0893770523353869,0.5723251618783387,0.7871947886617967,0.1383919402139382,158.08801601956927,2025-05-09 08:47:37
0.0154438446830611,-0.9883531143672156,-0.1080261018011099,-0.096631934027656,0.0896191167168049,0.5808365699765232,0.7888169237431237,0.141049179099093,158.64196398514432,2025-05-09 08:47:37
